id,home.rushingTDs,home.passingTDs,home.kickReturnYards,home.kickReturnTDs,home.kickReturns,home.kickingPoints,home.interceptionYards,home.interceptionTDs,home.passesIntercepted,home.fumblesRecovered,home.totalFumbles,home.tacklesForLoss,home.defensiveTDs,home.tackles,home.sacks,home.qbHurries,home.passesDeflected,home.firstDowns,home.thirdDownEff,home.fourthDownEff,home.totalYards,home.netPassingYards,home.completionAttempts,home.yardsPerPass,home.rushingYards,home.rushingAttempts,home.yardsPerRushAttempt,home.totalPenaltiesYards,home.turnovers,home.fumblesLost,home.interceptions,home.possessionTime,away.rushingTDs,away.puntReturnYards,away.puntReturnTDs,away.puntReturns,away.passingTDs,away.kickReturnYards,away.kickReturnTDs,away.kickReturns,away.interceptionYards,away.interceptionTDs,away.passesIntercepted,away.fumblesRecovered,away.totalFumbles,away.tacklesForLoss,away.defensiveTDs,away.tackles,away.sacks,away.qbHurries,away.passesDeflected,away.firstDowns,away.thirdDownEff,away.fourthDownEff,away.totalYards,away.netPassingYards,away.completionAttempts,away.yardsPerPass,away.rushingYards,away.rushingAttempts,away.yardsPerRushAttempt,away.totalPenaltiesYards,away.turnovers,away.fumblesLost,away.interceptions,away.possessionTime,home.puntReturnYards,home.puntReturnTDs,home.puntReturns,away.kickingPoints
400547946,0,0,22.0,0.0,1.0,4.0,7.0,1.0,1.0,0,,,,,,,,19,0.47368421052631576,0.5,308,190,18-39,4.9,118,36,3.3,3-20,4,1,3,33:32,0.0,83.0,1.0,2.0,1.0,35.0,0.0,2.0,75.0,0.0,3.0,1,,,,,,,,13,0.35294117647058826,0.35294117647058826,286,205,18-27,7.6,81,37,2.2,6-50,1,0,1,26:28,3.0,0.0,2.0,14.0
400547996,2,1,30.0,0.0,1.0,6.0,,,,1,,,,,,,,20,0.5,0,402,231,12-22,10.5,171,43,4.0,3-32,1,1,0,24:06,4.0,,,,0.0,53.0,0.0,3.0,,,,1,,,,,,,,24,0.5714285714285714,0.5714285714285714,435,151,11-14,10.8,284,56,5.1,2-24,1,1,0,35:54,0.0,0.0,1.0,7.0
400547907,3,2,,,,6.0,45.0,1.0,1.0,0,,,,,,,,21,0.2857142857142857,0,485,266,25-39,6.8,219,27,8.1,4-19,1,0,1,22:19,1.0,,,,4.0,79.0,0.0,3.0,48.0,0.0,1.0,0,,,,,,,,26,0.47619047619047616,0.47619047619047616,475,336,29-43,7.8,139,52,2.7,8-63,1,0,1,37:41,40.0,0.0,2.0,5.0
400547962,3,0,,,,6.0,9.0,0.0,2.0,3,,,,,,,,19,0.4166666666666667,0,387,7,1-7,1.0,380,58,6.6,10-80,2,1,1,31:18,0.0,,,,1.0,15.0,0.0,2.0,10.0,0.0,1.0,1,,,,,,,,17,0.5333333333333333,0.5333333333333333,254,186,16-33,5.6,68,32,2.1,0-0,5,3,2,28:42,0.0,0.0,1.0,1.0
400547918,1,2,24.0,0.0,2.0,9.0,,,,0,,,,,,,,28,0.3125,1.0,503,331,29-48,6.9,172,35,4.9,10-75,1,0,1,32:55,3.0,,,,1.0,28.0,0.0,1.0,3.0,0.0,1.0,0,,,,,,,,27,0.07142857142857142,0.07142857142857142,493,252,18-33,7.6,241,50,4.8,5-50,0,0,0,26:33,27.0,0.0,2.0,7.0
400547987,5,1,25.0,0.0,1.0,12.0,,,,1,,,,,,,,23,0.5882352941176471,1.0,464,236,18-32,7.4,228,45,5.1,6-52,0,0,0,37:32,0.0,1.0,0.0,1.0,1.0,20.0,0.0,1.0,,,,0,,,,,,,,13,0.23076923076923078,0.23076923076923078,266,263,17-33,8.0,3,28,0.1,4-30,1,1,0,22:28,7.0,0.0,2.0,1.0
400547789,2,2,81.0,0.0,4.0,11.0,5.0,0.0,2.0,1,,,,,,,,27,0.7,0,456,113,9-13,8.7,343,54,6.4,7-69,2,1,1,32:51,1.0,,,,3.0,53.0,0.0,3.0,0.0,0.0,1.0,1,,,,,,,,24,0.4,0.4,435,359,28-42,8.5,76,23,3.3,9-82,3,1,2,26:20,11.0,0.0,2.0,7.0
400547679,0,4,,,,7.0,,,,0,,,,,,,,20,0.3,1.0,462,291,14-21,13.9,171,40,4.3,4-30,1,0,1,31:47,1.0,11.0,0.0,2.0,0.0,71.0,0.0,4.0,6.0,0.0,1.0,0,,,,,,,,13,0.2,0.2,304,152,18-29,5.2,152,31,4.9,7-62,0,0,0,28:13,,,,0.0
400547955,5,3,88.0,0.0,3.0,8.0,19.0,0.0,1.0,2,,,,,,,,25,0.5833333333333334,0.5,533,195,16-20,9.8,338,52,6.5,9-84,0,0,0,35:15,1.0,1.0,0.0,1.0,1.0,82.0,0.0,4.0,,,,0,,,,,,,,11,0.4166666666666667,0.4166666666666667,286,188,16-24,7.8,98,27,3.6,5-43,3,2,1,24:08,0.0,0.0,1.0,2.0
400547678,2,1,,,,9.0,19.0,0.0,1.0,1,,,,,,,,26,0.4166666666666667,0,454,160,11-18,8.9,294,57,5.2,4-35,1,1,0,40:51,1.0,23.0,0.0,1.0,0.0,72.0,0.0,3.0,,,,1,,,,,,,,8,0.2222222222222222,0.2222222222222222,245,173,8-19,9.1,72,19,3.8,11-90,2,1,1,18:49,24.0,0.0,1.0,4.0
400547930,0,0,25.0,0.0,2.0,4.0,39.0,1.0,1.0,0,,,,,,,,9,0.35294117647058826,0,156,72,13-32,2.3,84,30,2.8,3-19,2,0,2,25:30,2.0,,,,1.0,83.0,0.0,2.0,31.0,0.0,2.0,0,,,,,,,,22,0.42105263157894735,0.42105263157894735,420,245,17-37,6.6,175,51,3.4,3-14,1,0,1,34:30,34.0,0.0,2.0,6.0
400547978,0,0,67.0,0.0,4.0,6.0,2.0,0.0,1.0,0,,,,,,,,14,0.17647058823529413,0.25,266,216,22-46,4.7,50,25,2.0,4-35,2,1,1,29:37,3.0,42.0,0.0,1.0,0.0,56.0,0.0,2.0,49.0,1.0,1.0,1,,,,,,,,17,0.4117647058823529,0.4117647058823529,361,258,21-37,7.0,103,38,2.7,8-75,1,0,1,30:23,43.0,0.0,2.0,5.0
400547919,1,0,153.0,0.0,6.0,9.0,,,,0,,,,,,,,22,0.47368421052631576,0,332,126,14-37,3.4,206,47,4.4,9-55,1,0,1,28:21,1.0,11.0,0.0,2.0,3.0,,,,0.0,0.0,1.0,0,,,,,,,,23,0.35714285714285715,0.35714285714285715,484,361,22-33,10.9,123,36,3.4,8-83,0,0,0,31:39,-1.0,0.0,1.0,13.0
400547947,2,0,38.0,0.0,2.0,2.0,,,,0,,,,,,,,12,0.3076923076923077,0,171,88,10-25,3.5,83,28,3.0,2-23,2,1,1,25:20,1.0,66.0,0.0,4.0,1.0,28.0,0.0,1.0,30.0,1.0,1.0,1,,,,,,,,20,0.35714285714285715,0.35714285714285715,373,167,14-23,7.3,206,47,4.4,7-65,0,0,0,34:40,-3.0,0.0,1.0,12.0
400547674,2,4,18.0,0.0,1.0,12.0,,,,0,,,,,,,,45,0.6428571428571429,0.5,710,330,26-36,9.2,380,65,5.8,7-40,1,1,0,41:55,0.0,,,,4.0,83.0,0.0,5.0,,,,1,,,,,,,,15,0.36363636363636365,0.36363636363636365,422,352,21-33,10.7,70,19,3.7,6-40,0,0,0,17:43,2.0,0.0,1.0,4.0
400547908,5,1,4.0,0.0,1.0,9.0,71.0,0.0,3.0,0,,,,,,,,35,0.4666666666666667,0.5,624,166,10-21,7.9,458,70,6.5,8-70,2,1,1,39:36,1.0,,,,1.0,28.0,0.0,1.0,14.0,0.0,1.0,1,,,,,,,,16,0.21428571428571427,0.21428571428571427,339,261,17-38,6.9,78,24,3.3,7-53,3,0,3,20:24,12.0,0.0,3.0,2.0
400547937,2,1,38.0,0.0,3.0,6.0,,,,0,,,,,,,,17,0.38461538461538464,1.0,310,244,24-40,6.1,66,24,2.8,2-23,4,0,4,23:24,2.0,42.0,0.0,3.0,4.0,47.0,0.0,2.0,47.0,1.0,4.0,0,,,,,,,,26,0.5714285714285714,0.5714285714285714,533,264,19-24,11.0,269,53,5.1,7-66,0,0,0,36:36,,,,10.0
400547909,2,2,88.0,0.0,7.0,3.0,,,,0,,,,,,,,26,0.6875,0,515,450,36-53,8.5,65,25,2.6,2-20,2,1,1,27:20,4.0,1.0,0.0,1.0,1.0,42.0,0.0,3.0,0.0,0.0,1.0,1,,,,,,,,19,0.5,0.5,551,202,15-20,10.1,349,45,7.8,6-64,0,0,0,32:40,2.0,0.0,2.0,8.0
400547920,4,3,94.0,0.0,5.0,7.0,0.0,0.0,2.0,0,,,,,,,,22,0.5333333333333333,0.6666666666666666,593,230,23-29,7.9,363,44,8.3,6-55,1,1,0,33:07,0.0,13.0,0.0,2.0,3.0,46.0,0.0,2.0,,,,1,,,,,,,,22,0.4,0.4,348,205,18-34,6.0,143,35,4.1,2-10,2,0,2,26:45,14.0,0.0,2.0,6.0
400547979,1,1,46.0,0.0,3.0,8.0,11.0,0.0,4.0,0,,,,,,,,22,0.3125,1.0,385,182,15-29,6.3,203,46,4.4,4-20,0,0,0,30:33,1.0,21.0,0.0,2.0,1.0,81.0,0.0,4.0,,,,0,,,,,,,,19,0.3333333333333333,0.3333333333333333,422,138,12-29,4.8,284,37,7.7,6-49,4,0,4,29:27,,,,2.0
400547997,0,3,35.0,0.0,2.0,8.0,0.0,0.0,1.0,0,,,,,,,,18,0.5,0,476,402,23-40,10.1,74,30,2.5,9-85,0,0,0,30:35,3.0,6.0,0.0,1.0,0.0,64.0,0.0,4.0,,,,0,,,,,,,,18,0.36363636363636365,0.36363636363636365,336,178,13-22,8.1,158,35,4.5,3-30,1,0,1,28:54,,,,6.0
400547956,2,1,66.0,0.0,5.0,9.0,0.0,0.0,2.0,2,,,,,,,,17,0.23529411764705882,1.0,422,234,11-29,8.1,188,44,4.3,9-94,3,2,1,32:09,2.0,95.0,1.0,2.0,0.0,48.0,0.0,2.0,0.0,0.0,1.0,2,,,,,,,,20,0.2,0.2,329,282,21-45,6.3,47,37,1.3,6-48,4,2,2,27:51,19.0,0.0,4.0,4.0
400547910,5,0,39.0,0.0,2.0,8.0,0.0,0.0,1.0,0,,,,,,,,22,0.3076923076923077,1.0,498,97,10-18,5.4,401,47,8.5,4-53,0,0,0,32:21,2.0,50.0,0.0,3.0,2.0,135.0,0.0,6.0,,,,0,,,,,,,,20,0.38461538461538464,0.38461538461538464,288,135,14-24,5.6,153,39,3.9,4-50,1,0,1,27:39,29.0,0.0,2.0,4.0
400547921,3,2,33.0,0.0,1.0,9.0,35.0,1.0,3.0,0,,,,,,,,22,0.3125,1.0,426,219,21-32,6.8,207,44,4.7,4-30,0,0,0,35:20,3.0,8.0,0.0,2.0,1.0,12.0,0.0,2.0,,,,0,,,,,,,,13,0.2,0.2,432,116,7-21,5.5,316,39,8.1,9-110,3,0,3,24:40,2.0,0.0,3.0,3.0
400547963,2,0,100.0,1.0,2.0,6.0,8.0,0.0,1.0,0,,,,,,,,14,0.5,0,274,153,10-15,10.2,121,39,3.1,6-47,1,0,1,28:16,1.0,0.0,0.0,1.0,1.0,75.0,0.0,5.0,0.0,0.0,1.0,0,,,,,,,,28,0.4117647058823529,0.4117647058823529,393,269,32-50,5.4,124,34,3.6,6-41,1,0,1,31:31,5.0,0.0,3.0,5.0
400547957,3,1,158.0,0.0,7.0,7.0,24.0,0.0,1.0,0,,,,,,,,18,0.16666666666666666,0.75,340,211,24-37,5.7,129,25,5.2,4-21,2,1,1,26:53,2.0,16.0,0.0,3.0,3.0,38.0,0.0,2.0,15.0,1.0,1.0,1,,,,,,,,28,0.45454545454545453,0.45454545454545453,532,238,19-37,6.4,294,43,6.8,4-55,1,0,1,33:07,1.0,0.0,1.0,9.0
400547948,0,1,52.0,0.0,2.0,10.0,4.0,0.0,1.0,0,,,,,,,,12,0.4,0,256,192,16-26,7.4,64,31,2.1,3-30,1,0,1,29:00,0.0,4.0,0.0,1.0,1.0,38.0,0.0,2.0,5.0,0.0,1.0,0,,,,,,,,16,0.35294117647058826,0.35294117647058826,214,160,21-33,4.8,54,35,1.5,5-23,1,0,1,31:00,,,,7.0
400547931,3,1,21.0,0.0,1.0,8.0,45.0,1.0,1.0,2,,,,,,,,22,0.25,1.0,418,206,17-33,6.2,212,46,4.6,6-50,2,0,2,30:29,2.0,13.0,0.0,3.0,2.0,72.0,0.0,2.0,21.0,0.0,2.0,0,,,,,,,,19,0.3333333333333333,0.3333333333333333,433,317,32-56,5.7,116,31,3.7,7-65,3,2,1,29:31,3.0,0.0,2.0,7.0
400547964,3,2,116.0,0.0,7.0,9.0,27.0,0.0,2.0,0,,,,,,,,22,0.5,0,450,165,9-18,9.2,285,52,5.5,7-66,1,1,0,31:47,2.0,4.0,0.0,1.0,3.0,136.0,0.0,6.0,,,,1,,,,,,,,17,0.38461538461538464,0.38461538461538464,451,153,16-26,5.9,298,35,8.5,7-55,2,0,2,28:13,19.0,0.0,1.0,8.0
400547922,2,0,85.0,0.0,4.0,5.0,3.0,0.0,1.0,0,,,,,,,,7,0.08333333333333333,0,224,11,5-16,0.7,213,33,6.5,4-25,1,1,0,20:36,5.0,-1.0,0.0,1.0,3.0,34.0,0.0,2.0,,,,1,,,,,,,,30,0.625,0.625,662,332,24-32,10.4,330,51,6.5,3-37,1,0,1,39:24,14.0,0.0,1.0,8.0
400547984,4,3,94.0,0.0,4.0,8.0,0.0,0.0,1.0,2,,,,,,,,31,0.5555555555555556,0.6666666666666666,585,261,19-31,8.4,324,40,8.1,4-28,1,1,0,28:09,2.0,,,,0.0,105.0,0.0,6.0,,,,1,,,,,,,,18,0.21428571428571427,0.21428571428571427,345,196,18-29,6.8,149,38,3.9,0-0,3,2,1,30:50,45.0,0.0,4.0,5.0
400547971,2,0,101.0,0.0,5.0,5.0,,,,0,,,,,,,,21,0.3125,0,290,173,18-39,4.4,117,34,3.4,8-65,1,0,1,27:04,4.0,26.0,0.0,3.0,1.0,44.0,0.0,3.0,0.0,0.0,1.0,0,,,,,,,,24,0.5333333333333333,0.5333333333333333,471,237,19-30,7.9,234,44,5.3,7-68,0,0,0,32:49,,,,8.0
400547972,4,2,114.0,0.0,4.0,6.0,28.0,0.0,1.0,0,,,,,,,,21,0.6153846153846154,0,455,163,14-22,7.4,292,41,7.1,5-35,2,1,1,29:28,2.0,,,,1.0,132.0,0.0,6.0,2.0,0.0,1.0,1,,,,,,,,15,0.3333333333333333,0.3333333333333333,348,205,12-26,7.9,143,38,3.8,4-26,1,0,1,30:32,36.0,0.0,4.0,6.0
400547911,2,1,,,,4.0,3.0,0.0,1.0,2,,,,,,,,16,0.2857142857142857,1.0,263,140,15-23,6.1,123,41,3.0,4-36,1,1,0,31:31,2.0,6.0,0.0,1.0,1.0,25.0,0.0,1.0,,,,1,,,,,,,,19,0.25,0.25,411,240,12-30,8.0,171,41,4.2,4-30,3,2,1,28:29,17.0,0.0,3.0,6.0
400547938,5,2,21.0,0.0,1.0,10.0,,,,1,,,,,,,,25,0.42857142857142855,1.0,527,216,15-23,9.4,311,49,6.3,2-20,0,0,0,35:21,0.0,0.0,0.0,1.0,1.0,138.0,0.0,5.0,,,,0,,,,,,,,10,0.2,0.2,175,129,13-29,4.4,46,28,1.6,7-45,1,1,0,24:39,33.0,0.0,3.0,1.0
400547949,3,1,27.0,0.0,1.0,5.0,29.0,1.0,2.0,1,,,,,,,,22,0.5,0,446,227,12-22,10.3,219,46,4.8,8-88,2,2,0,33:37,1.0,0.0,0.0,2.0,0.0,,,,,,,2,,,,,,,,13,0.35714285714285715,0.35714285714285715,186,125,15-31,4.0,61,26,2.3,4-27,3,1,2,26:14,2.0,0.0,3.0,3.0
400547985,1,1,35.0,0.0,2.0,6.0,52.0,1.0,2.0,0,,,,,,,,20,0.4444444444444444,0,240,224,31-50,4.5,16,31,0.5,4-42,2,0,2,25:27,3.0,-4.0,0.0,4.0,1.0,81.0,0.0,3.0,0.0,0.0,2.0,0,,,,,,,,19,0.3888888888888889,0.3888888888888889,293,74,12-19,3.9,219,57,3.8,8-70,2,0,2,34:33,5.0,0.0,2.0,7.0
400547939,0,1,76.0,0.0,4.0,13.0,,,,2,,,,,,,,16,0.3,0.5,219,177,18-42,4.2,42,41,1.0,8-64,4,3,1,32:12,1.0,8.0,0.0,5.0,1.0,75.0,0.0,4.0,7.0,0.0,1.0,3,,,,,,,,15,0.06666666666666667,0.06666666666666667,192,161,18-38,4.2,31,31,1.0,6-87,2,2,0,27:23,8.0,0.0,3.0,8.0
400547932,4,1,54.0,0.0,1.0,12.0,,,,1,,,,,,,,24,0.6428571428571429,0,483,262,17-25,10.5,221,46,4.8,5-35,1,1,0,32:57,1.0,0.0,0.0,1.0,0.0,93.0,0.0,5.0,,,,1,,,,,,,,13,0.26666666666666666,0.26666666666666666,180,75,9-24,3.1,105,43,2.4,5-53,1,1,0,27:03,7.0,1.0,3.0,1.0
400547998,0,0,116.0,0.0,6.0,,-5.0,0.0,1.0,0,,,,,,,,8,0.2,0,139,63,7-27,2.3,76,29,2.6,4-35,1,0,1,24:05,4.0,24.0,0.0,1.0,0.0,36.0,0.0,1.0,18.0,0.0,1.0,0,,,,,,,,16,0.3333333333333333,0.3333333333333333,385,87,8-20,4.3,298,46,6.5,7-56,1,0,1,35:16,3.0,0.0,1.0,13.0
400547923,2,2,21.0,0.0,1.0,10.0,,,,2,,,,,,,,20,0.46153846153846156,0,404,220,22-29,7.6,184,35,5.3,3-25,1,0,1,33:35,1.0,26.0,0.0,2.0,0.0,109.0,0.0,4.0,39.0,0.0,1.0,0,,,,,,,,10,0.23076923076923078,0.23076923076923078,191,24,5-8,3.0,167,45,3.7,3-25,2,2,0,26:25,,,,4.0
400547973,4,1,29.0,0.0,2.0,5.0,10.0,0.0,2.0,0,,,,,,,,17,0.2857142857142857,0.6666666666666666,297,118,8-21,5.6,179,51,3.5,3-30,3,1,2,30:28,1.0,28.0,0.0,1.0,1.0,93.0,0.0,6.0,36.0,0.0,2.0,1,,,,,,,,16,0.125,0.125,340,216,18-46,4.7,124,32,3.9,5-51,2,0,2,29:32,57.0,0.0,4.0,2.0
400547912,3,4,87.0,0.0,3.0,13.0,28.0,0.0,2.0,2,,,,,,,,28,0.5833333333333334,0,545,249,20-34,7.3,296,44,6.7,6-56,1,1,0,30:43,1.0,0.0,0.0,1.0,1.0,60.0,0.0,5.0,,,,1,,,,,,,,15,0.375,0.375,243,137,13-27,5.1,106,42,2.5,5-50,4,2,2,29:17,28.0,0.0,1.0,2.0
400547992,0,1,123.0,0.0,6.0,10.0,0.0,0.0,1.0,1,,,,,,,,11,0.29411764705882354,0,230,204,17-37,5.5,26,26,1.0,2-15,0,0,0,26:51,2.0,29.0,0.0,2.0,2.0,72.0,0.0,2.0,,,,0,,,,,,,,25,0.5333333333333333,0.5333333333333333,489,225,20-30,7.5,264,42,6.3,4-40,2,1,1,33:09,,,,10.0
400547924,0,0,58.0,0.0,3.0,1.0,47.0,1.0,2.0,0,,,,,,,,13,0.17647058823529413,0,221,68,13-28,2.4,153,40,3.8,10-82,2,0,2,28:55,1.0,24.0,0.0,1.0,0.0,8.0,0.0,1.0,13.0,0.0,2.0,0,,,,,,,,15,0.23529411764705882,0.23529411764705882,330,168,12-29,5.8,162,37,4.4,7-55,2,0,2,31:05,-15.0,0.0,3.0,7.0
400547933,3,4,30.0,0.0,2.0,9.0,0.0,0.0,1.0,2,,,,,,,,23,0.6666666666666666,1.0,429,138,10-14,9.9,291,59,4.9,2-17,0,0,0,36:42,1.0,,,,1.0,83.0,0.0,6.0,,,,0,,,,,,,,13,0.38461538461538464,0.38461538461538464,205,121,13-26,4.7,84,30,2.8,1-15,3,2,1,23:18,11.0,0.0,1.0,2.0
400547950,0,1,71.0,0.0,3.0,3.0,82.0,0.0,2.0,1,,,,,,,,18,0.47619047619047616,0,264,273,32-49,5.6,-9,35,-0.3,3-10,3,1,2,39:14,1.0,9.0,0.0,1.0,0.0,15.0,0.0,1.0,2.0,0.0,2.0,1,,,,,,,,13,0.08333333333333333,0.08333333333333333,256,109,11-24,4.5,147,35,4.2,5-50,3,1,2,29:21,,,,4.0
400547958,3,2,79.0,0.0,4.0,7.0,,,,2,,,,,,,,29,0.5333333333333333,0,536,358,25-45,8.0,178,34,5.2,11-105,0,0,0,30:23,4.0,26.0,0.0,2.0,3.0,138.0,0.0,6.0,,,,0,,,,,,,,25,0.7142857142857143,0.7142857142857143,568,300,16-26,11.5,268,41,6.5,7-50,2,2,0,29:37,2.0,0.0,1.0,7.0
400547713,2,0,72.0,0.0,3.0,12.0,61.0,1.0,4.0,1,,,,,,,,19,0.3076923076923077,1.0,366,112,12-26,4.3,254,47,5.4,5-45,3,1,2,35:30,0.0,3.0,0.0,1.0,1.0,87.0,0.0,4.0,72.0,0.0,2.0,1,,,,,,,,8,0.1875,0.1875,248,187,17-38,4.9,61,20,3.0,10-69,5,1,4,23:51,5.0,0.0,1.0,7.0
400547965,3,0,96.0,0.0,5.0,6.0,56.0,0.0,1.0,2,,,,,,,,17,0.35714285714285715,1.0,303,85,7-20,4.3,218,44,5.0,7-54,2,0,2,30:46,1.0,0.0,0.0,3.0,3.0,77.0,0.0,3.0,43.0,0.0,2.0,0,,,,,,,,22,0.6923076923076923,0.6923076923076923,489,200,15-25,8.0,289,38,7.6,4-49,3,2,1,36:18,,,,7.0
400547913,0,2,41.0,0.0,3.0,2.0,,,,1,,,,,,,,12,0.375,1.0,235,147,17-31,4.7,88,25,3.5,8-59,0,0,0,24:14,1.0,11.0,0.0,3.0,3.0,32.0,0.0,2.0,,,,0,,,,,,,,26,0.6666666666666666,0.6666666666666666,587,283,17-24,11.8,304,55,5.5,1-10,1,1,0,35:46,3.0,0.0,1.0,4.0
400547974,7,1,66.0,0.0,3.0,11.0,14.0,0.0,1.0,4,,,,,,,,20,0.375,0,627,46,7-11,4.2,581,53,11.0,6-55,4,4,0,31:08,2.0,14.0,0.0,1.0,1.0,146.0,0.0,7.0,,,,4,,,,,,,,12,0.21428571428571427,0.21428571428571427,180,62,6-18,3.4,118,46,2.6,7-55,5,4,1,27:57,,,,6.0
400547925,4,2,166.0,0.0,4.0,9.0,19.0,0.0,1.0,2,,,,,,,,19,0.2857142857142857,0,429,217,16-27,8.0,212,40,5.3,5-41,1,1,0,28:23,1.0,13.0,0.0,2.0,1.0,138.0,0.0,7.0,,,,1,,,,,,,,22,0.06666666666666667,0.06666666666666667,473,179,15-31,5.8,294,53,5.5,9-82,3,2,1,36:57,28.0,0.0,3.0,11.0
400547980,2,3,133.0,0.0,7.0,4.0,55.0,0.0,2.0,2,,,,,,,,28,0.4666666666666667,1.0,498,287,21-40,7.2,211,40,5.3,4-47,4,3,1,28:12,3.0,-3.0,0.0,1.0,1.0,97.0,0.0,5.0,65.0,0.0,1.0,3,,,,,,,,28,0.4,0.4,547,284,30-48,5.9,263,48,5.5,5-62,4,2,2,31:48,0.0,0.0,1.0,15.0
400547940,0,2,228.0,0.0,7.0,1.0,,,,0,,,,,,,,11,0.14285714285714285,0.3333333333333333,252,246,20-43,5.7,6,17,0.4,5-30,4,1,3,29:53,3.0,14.0,0.0,1.0,0.0,29.0,0.0,2.0,37.0,1.0,3.0,1,,,,,,,,23,0.3333333333333333,0.3333333333333333,482,240,14-31,7.7,242,47,5.1,10-75,0,0,0,37:25,0.0,0.0,1.0,13.0
400547926,1,4,44.0,0.0,2.0,6.0,20.0,0.0,1.0,0,,,,,,,,24,0.5,1.0,527,302,25-35,8.6,225,39,5.8,3-25,3,1,2,33:42,3.0,9.0,0.0,1.0,0.0,60.0,0.0,3.0,18.0,0.0,2.0,1,,,,,,,,13,0.25,0.25,395,114,11-27,4.2,281,36,7.8,2-10,1,0,1,26:18,56.0,1.0,2.0,9.0
400547999,4,2,76.0,0.0,2.0,9.0,1.0,0.0,3.0,0,,,,,,,,26,0.6153846153846154,1.0,520,278,17-26,10.7,242,44,5.5,3-35,2,2,0,31:40,0.0,,,,0.0,81.0,0.0,4.0,,,,2,,,,,,,,15,0.2857142857142857,0.2857142857142857,234,139,14-31,4.5,95,29,3.3,3-25,3,0,3,28:20,6.0,0.0,3.0,3.0
400547966,1,1,16.0,0.0,1.0,6.0,,,,0,,,,,,,,18,0.46153846153846156,0,397,223,12-20,11.1,174,38,4.6,3-25,2,2,0,24:53,4.0,12.0,0.0,1.0,0.0,76.0,0.0,4.0,,,,2,,,,,,,,23,0.4166666666666667,0.4166666666666667,416,135,8-18,7.5,281,53,5.3,1-15,0,0,0,34:39,0.0,0.0,1.0,4.0
400547914,0,1,7.0,0.0,1.0,10.0,,,,1,,,,,,,,16,0.125,0,283,215,26-42,5.1,68,27,2.5,3-30,0,0,0,27:09,1.0,11.0,0.0,1.0,1.0,21.0,0.0,1.0,,,,0,,,,,,,,15,0.4,0.4,265,93,8-16,5.8,172,47,3.7,5-34,1,1,0,32:51,18.0,0.0,2.0,2.0
400547981,0,2,29.0,0.0,4.0,2.0,1.0,0.0,1.0,1,,,,,,,,19,0.3888888888888889,0.3333333333333333,312,251,26-48,5.2,61,32,1.9,5-56,5,3,2,29:24,3.0,64.0,1.0,1.0,1.0,10.0,0.0,2.0,-1.0,0.0,2.0,3,,,,,,,,20,0.375,0.375,414,181,13-24,7.5,233,56,4.2,3-20,2,1,1,30:36,,,,8.0
401282815,1,0,,,,4.0,,,,0,,7.0,0.0,34.0,2.0,2.0,0.0,29,0.3333333333333333,0.6666666666666666,365,185,22-36,5.1,180,58,3.1,7-42,2,1,1,42:41,1.0,17.0,0.0,2.0,1.0,29.0,0.0,2.0,41.0,0.0,1.0,1,,6.0,0.0,64.0,2.0,2.0,4.0,11,0.23076923076923078,0.23076923076923078,297,247,18-33,7.5,50,18,2.8,7-79,0,0,0,17:09,8.0,0.0,4.0,4.0
401282822,6,1,113.0,0.0,4.0,11.0,21.0,0.0,1.0,2,,10.0,1.0,31.0,2.0,6.0,4.0,21,0.375,1.0,365,145,16-29,5.0,220,51,4.3,1-15,0,0,0,34:48,2.0,,,,0.0,38.0,0.0,2.0,,,,0,,7.0,0.0,41.0,0.0,1.0,0.0,12,0.15384615384615385,0.15384615384615385,239,148,8-27,5.5,91,35,2.6,6-30,4,2,2,25:12,,,,2.0
401282772,3,3,100.0,0.0,2.0,11.0,,,,0,,3.0,0.0,42.0,1.0,6.0,6.0,23,0.6666666666666666,1.0,550,216,13-17,12.7,334,43,7.8,5-48,0,0,0,27:56,1.0,,,,1.0,20.0,0.0,2.0,,,,0,,2.0,0.0,41.0,1.0,0.0,2.0,17,0.47058823529411764,0.47058823529411764,317,191,20-37,5.2,126,32,3.9,3-30,0,0,0,31:54,31.0,0.0,1.0,2.0
401327913,6,1,35.0,0.0,2.0,,11.0,0.0,3.0,0,,5.0,0.0,26.0,1.0,1.0,0.0,34,0.631578947368421,1.0,631,304,21-30,10.1,327,64,5.1,2-10,2,2,0,36:21,0.0,,,,,,,,,,,2,,4.0,0.0,52.0,1.0,0.0,1.0,12,0.15384615384615385,0.15384615384615385,292,163,18-30,5.4,129,28,4.6,2-15,3,0,3,23:39,1.0,0.0,3.0,
401282764,0,3,45.0,0.0,3.0,12.0,5.0,0.0,2.0,2,,5.0,0.0,36.0,3.0,3.0,6.0,22,0.4,0.5,495,332,26-36,9.2,163,44,3.7,5-39,0,0,0,34:03,2.0,1.0,0.0,2.0,1.0,217.0,0.0,5.0,,,,0,,9.0,0.0,53.0,2.0,1.0,4.0,18,0.42857142857142855,0.42857142857142855,319,286,24-40,7.2,33,22,1.5,4-20,4,2,2,25:57,2.0,0.0,1.0,6.0
